0.45mm_10steps_500ms_1.csv,0.45mm_10steps_500ms_2.csv,0.45mm_40steps_300ms_1.csv,0.45mm_40steps_300ms_2.csv,0.45mm_480steps_300ms.csv,0.45mm_80steps_300ms.csv,single_step_40_300ms_1.csv,single_step_40_300ms_2.csv,triple_step_40_300ms_1.csv,triple_step_40_300ms_2.csv,triple_step_40_300ms_3.csv
383.071,464.757,239.688,380.43,70.774,324.373,22.735,22.899,14.199,15.588,15.588
382.979,464.756,239.686,380.429,70.773,324.371,22.735,22.899,14.199,15.588,15.588
382.927,464.756,239.685,380.428,70.772,324.368,22.735,22.898,14.199,15.588,15.588
382.882,464.756,239.683,380.428,70.771,324.367,22.734,22.898,14.199,15.588,15.588
382.854,464.756,239.682,380.428,70.771,324.364,22.734,22.898,14.199,15.588,15.588
382.838,464.755,239.68,380.429,70.77,324.361,22.734,22.898,14.199,15.588,15.588
382.817,464.755,239.678,380.431,70.77,324.359,22.734,22.898,14.199,15.588,15.588
382.8,464.755,239.676,380.435,70.769,324.357,22.734,22.898,14.199,15.588,15.588
382.792,464.755,239.675,380.438,70.769,324.355,22.734,22.898,14.199,15.588,15.588
382.78,464.755,239.673,380.439,70.768,324.353,22.734,22.898,14.199,15.588,15.588
382.767,464.754,239.672,380.439,70.768,324.35,22.734,22.898,14.199,15.588,15.588
382.759,464.754,239.671,380.44,70.768,324.348,22.734,22.898,14.199,15.588,15.588
382.751,464.747,239.67,380.439,70.767,324.346,22.734,22.898,14.199,15.587,15.587
382.741,464.707,239.669,380.438,70.767,324.344,22.734,22.898,14.199,15.588,15.588
382.732,464.626,239.667,380.436,70.766,324.342,22.734,22.898,14.199,15.587,15.587
382.725,464.515,239.666,380.433,70.766,324.34,22.735,22.898,14.199,15.587,15.587
382.717,464.365,239.664,380.431,70.765,324.338,22.735,22.897,14.199,15.588,15.588
382.709,464.154,239.663,380.43,70.765,324.335,22.735,22.897,14.199,15.587,15.587
382.702,463.916,239.661,380.438,70.764,324.333,22.734,22.897,14.199,15.587,15.587
382.695,463.634,239.659,380.438,70.764,324.331,22.734,22.897,14.198,15.587,15.587
382.688,463.303,239.657,380.437,70.763,324.328,22.733,22.897,14.198,15.587,15.587
382.682,462.967,239.656,380.438,70.763,324.326,22.732,22.897,14.198,15.587,15.587
382.677,462.641,239.654,380.438,70.762,324.324,22.731,22.897,14.198,15.587,15.587
382.671,462.289,239.653,380.437,70.762,324.322,22.73,22.897,14.198,15.587,15.587
382.665,461.935,239.652,380.435,70.762,324.32,22.729,22.897,14.199,15.587,15.587
382.661,461.601,239.65,380.435,70.761,324.318,22.729,22.897,14.199,15.587,15.587
382.655,461.247,239.63,380.426,70.761,324.316,22.729,22.897,14.199,15.587,15.587
382.651,460.885,239.565,380.426,70.761,324.314,22.73,22.897,14.199,15.587,15.587
382.646,460.543,239.467,380.425,70.76,324.312,22.73,22.897,14.198,15.587,15.587
382.643,460.2,239.335,380.423,70.76,324.311,22.73,22.897,14.198,15.587,15.587
382.638,459.843,239.148,380.422,70.759,324.308,22.73,22.897,14.198,15.587,15.587
382.634,459.501,238.925,380.422,70.759,324.307,22.729,22.897,14.199,15.587,15.587
382.63,459.168,238.668,380.421,70.758,324.305,22.728,22.896,14.198,15.587,15.587
382.627,458.828,238.367,380.42,70.758,324.303,22.727,22.897,14.198,15.587,15.587
382.623,458.492,238.039,380.419,70.757,324.301,22.726,22.896,14.198,15.587,15.587
382.619,458.17,237.721,380.419,70.757,324.299,22.725,22.896,14.198,15.587,15.587
382.616,457.841,237.389,380.419,70.756,324.297,22.724,22.896,14.199,15.587,15.587
382.613,457.503,237.047,380.419,70.756,324.296,22.724,22.896,14.198,15.587,15.587
382.609,457.17,236.713,380.419,70.755,324.294,22.724,22.896,14.198,15.587,15.587
382.606,456.834,236.379,380.419,70.755,324.292,22.724,22.896,14.198,15.587,15.587
382.603,456.489,236.039,380.419,70.754,324.29,22.724,22.896,14.198,15.587,15.587
382.599,456.145,235.697,380.419,70.754,324.289,22.724,22.896,14.198,15.587,15.587
382.596,455.808,235.361,380.419,70.754,324.288,22.724,22.896,14.201,15.587,15.587
382.593,455.468,235.025,380.419,70.753,324.286,22.723,22.896,14.214,15.587,15.587
382.589,455.127,234.683,380.42,70.753,324.285,22.723,22.896,14.225,15.587,15.587
382.586,454.792,234.341,380.419,70.753,324.283,22.722,22.896,14.239,15.588,15.588
382.583,454.46,234.01,380.419,70.752,324.282,22.721,22.896,14.256,15.588,15.588
382.581,454.126,233.667,380.419,70.752,324.28,22.72,22.896,14.271,15.588,15.588
382.579,453.795,233.315,380.42,70.751,324.278,22.719,22.896,14.284,15.588,15.588
382.576,453.475,232.969,380.42,70.751,324.276,22.719,22.896,14.3,15.587,15.587
382.573,453.149,232.62,380.419,70.75,324.275,22.719,22.896,14.313,15.587,15.587
382.571,452.819,232.257,380.418,70.75,324.273,22.718,22.896,14.316,15.587,15.587
382.568,452.496,231.899,380.418,70.749,324.271,22.717,22.896,14.32,15.587,15.587
382.566,452.17,231.551,380.418,70.749,324.269,22.716,22.896,14.322,15.587,15.587
382.564,451.836,231.191,380.418,70.748,324.267,22.715,22.896,14.322,15.587,15.587
382.562,451.509,230.83,380.418,70.748,324.265,22.714,22.896,14.322,15.587,15.587
382.559,451.191,230.489,380.416,70.748,324.263,22.712,22.896,14.324,15.587,15.587
382.557,450.863,230.183,380.416,70.747,324.262,22.711,22.896,14.325,15.588,15.588
382.555,450.541,229.903,380.416,70.747,324.26,22.709,22.895,14.324,15.587,15.587
382.553,450.23,229.667,380.416,70.747,324.259,22.708,22.895,14.324,15.588,15.588
382.551,449.916,229.481,380.415,70.746,324.257,22.708,22.896,14.326,15.588,15.588
382.549,449.601,229.324,380.415,70.746,324.255,22.707,22.896,14.326,15.588,15.588
382.546,449.296,229.208,380.414,70.745,324.253,22.707,22.896,14.325,15.588,15.588
382.544,448.988,229.146,380.414,70.745,324.253,22.707,22.896,14.327,15.587,15.587
382.542,448.668,229.112,380.415,70.744,324.251,22.707,22.895,14.328,15.587,15.587
382.54,448.349,229.078,380.415,70.744,324.25,22.707,22.895,14.326,15.587,15.587
382.538,448.029,229.059,380.415,70.744,324.248,22.707,22.894,14.326,15.587,15.587
382.536,447.701,229.05,380.415,70.743,324.247,22.706,22.893,14.328,15.588,15.588
382.534,447.371,229.03,380.414,70.743,324.246,22.706,22.892,14.327,15.594,15.594
382.532,447.05,229.015,380.414,70.743,324.244,22.705,22.891,14.325,15.606,15.606
382.53,446.727,229.008,380.414,70.742,324.243,22.705,22.89,14.327,15.616,15.616
382.529,446.401,228.996,380.414,70.742,324.241,22.704,22.89,14.327,15.632,15.632
382.527,446.082,228.982,380.413,70.741,324.24,22.704,22.89,14.325,15.649,15.649
382.525,445.768,228.973,380.413,70.741,324.238,22.704,22.891,14.327,15.663,15.663
382.524,445.448,228.966,380.413,70.74,324.237,22.704,22.891,14.328,15.677,15.677
382.523,445.135,228.955,380.412,70.74,324.235,22.704,22.891,14.327,15.694,15.694
382.521,444.831,228.946,380.413,70.74,324.233,22.704,22.891,14.327,15.704,15.704
382.52,444.521,228.941,380.413,70.739,324.232,22.704,22.89,14.328,15.707,15.707
382.519,444.208,228.933,380.413,70.739,324.23,22.704,22.89,14.327,15.711,15.711
382.518,443.902,228.925,380.413,70.738,324.229,22.704,22.889,14.326,15.713,15.713
382.516,443.593,228.918,380.413,70.738,324.227,22.704,22.887,14.328,15.713,15.713
382.514,443.277,228.911,380.413,70.738,324.218,22.704,22.886,14.327,15.713,15.713
382.512,442.969,228.903,380.413,70.737,324.17,22.703,22.885,14.326,15.715,15.715
382.51,442.665,228.896,380.413,70.737,324.084,22.703,22.885,14.327,15.716,15.716
382.509,442.355,228.889,380.413,70.737,323.969,22.703,22.885,14.327,15.715,15.715
382.506,442.049,228.883,380.412,70.736,323.796,22.703,22.885,14.327,15.715,15.715
382.504,441.755,228.876,380.412,70.736,323.576,22.702,22.885,14.327,15.719,15.719
382.503,441.456,228.87,380.412,70.735,323.322,22.702,22.885,14.328,15.719,15.719
382.501,441.157,228.864,380.411,70.735,323.011,22.702,22.885,14.327,15.717,15.717
382.5,440.865,228.859,380.411,70.734,322.658,22.702,22.885,14.327,15.72,15.72
382.499,440.569,228.853,380.411,70.734,322.314,22.702,22.884,14.328,15.721,15.721
382.498,440.263,228.848,380.41,70.734,321.959,22.702,22.883,14.327,15.718,15.718
382.496,439.957,228.843,380.409,70.733,321.584,22.702,22.882,14.327,15.718,15.718
382.495,439.651,228.837,380.409,70.733,321.232,22.702,22.881,14.327,15.721,15.721
382.494,439.333,228.833,380.409,70.733,320.881,22.702,22.88,14.327,15.719,15.719
382.492,439.014,228.827,380.409,70.732,320.512,22.702,22.88,14.327,15.716,15.716
382.491,438.702,228.823,380.409,70.732,320.165,22.702,22.879,14.327,15.719,15.719
382.489,438.387,228.817,380.409,70.73,319.865,22.702,22.879,14.327,15.72,15.72
382.489,438.07,228.813,380.409,70.702,319.581,22.701,22.878,14.327,15.717,15.717
382.488,437.758,228.809,380.409,70.631,319.337,22.701,22.877,14.327,15.719,15.719
382.486,437.447,228.804,380.409,70.545,319.149,22.701,22.876,14.327,15.72,15.72
382.484,437.131,228.8,380.408,70.455,318.993,22.701,22.875,14.327,15.718,15.718
382.483,436.819,228.795,380.408,70.34,318.876,22.701,22.873,14.327,15.718,15.718
382.482,436.515,228.791,380.407,70.233,318.813,22.701,22.871,14.327,15.72,15.72
382.481,436.203,228.787,380.407,70.131,318.789,22.701,22.87,14.327,15.719,15.719
382.48,435.886,228.783,380.406,70.021,318.762,22.701,22.869,14.327,15.717,15.717
382.479,435.573,228.778,380.407,69.931,318.748,22.701,22.868,14.327,15.719,15.719
382.479,435.254,228.774,380.408,69.896,318.745,22.701,22.868,14.327,15.719,15.719
382.478,434.924,228.77,380.438,69.872,318.736,22.701,22.868,14.327,15.717,15.717
382.477,434.6,228.766,380.511,69.847,318.726,22.701,22.868,14.327,15.718,15.718
382.475,434.28,228.762,380.612,69.852,318.725,22.7,22.868,14.327,15.719,15.719
382.474,433.952,228.759,380.758,69.852,318.721,22.7,22.868,14.327,15.718,15.718
382.473,433.63,228.755,380.96,69.841,318.712,22.7,22.868,14.327,15.718,15.718
382.471,433.317,228.752,381.198,69.839,318.707,22.7,22.868,14.327,15.719,15.719
382.47,432.999,228.749,381.482,69.849,318.704,22.7,22.867,14.327,15.718,15.718
382.469,432.682,228.745,381.817,69.843,318.699,22.7,22.867,14.327,15.718,15.718
382.468,432.374,228.741,382.167,69.838,318.691,22.7,22.866,14.327,15.718,15.718
382.467,432.061,228.738,382.52,69.841,318.688,22.7,22.866,14.327,15.718,15.718
382.466,431.736,228.735,382.893,69.84,318.684,22.7,22.865,14.327,15.718,15.718
382.465,431.412,228.731,383.265,69.834,318.678,22.7,22.865,14.327,15.718,15.718
382.464,431.086,228.727,383.629,69.834,318.674,22.7,22.865,14.327,15.718,15.718
382.463,430.748,228.723,384.009,69.836,318.673,22.7,22.865,14.327,15.718,15.718
382.462,430.41,228.72,384.388,69.831,318.668,22.7,22.865,14.327,15.718,15.718
382.46,430.081,228.717,384.762,69.83,318.664,22.7,22.865,14.327,15.718,15.718
382.459,429.748,228.714,385.148,69.832,318.66,22.699,22.865,14.327,15.718,15.718
382.458,429.411,228.711,385.529,69.832,318.657,22.699,22.865,14.327,15.718,15.718
382.457,429.084,228.708,385.904,69.83,318.652,22.699,22.865,14.327,15.718,15.718
382.456,428.76,228.706,386.288,69.831,318.648,22.699,22.865,14.327,15.718,15.718
382.455,428.43,228.703,386.672,69.832,318.644,22.699,22.864,14.327,15.718,15.718
382.454,428.109,228.701,387.046,69.83,318.64,22.699,22.864,14.327,15.718,15.718
382.452,427.794,228.697,387.449,69.83,318.636,22.699,22.864,14.327,15.718,15.718
382.451,427.47,228.695,387.849,69.831,318.633,22.699,22.864,14.327,15.718,15.718
382.45,427.144,228.692,388.284,69.828,318.63,22.699,22.863,14.327,15.718,15.718
382.449,426.836,228.689,388.668,69.827,318.626,22.699,22.863,14.327,15.718,15.718
382.448,426.557,228.686,389.047,69.827,318.622,22.699,22.863,14.327,15.718,15.718
382.447,426.3,228.683,389.414,69.826,318.619,22.699,22.863,14.327,15.718,15.718
382.446,426.088,228.68,389.776,69.824,318.616,22.699,22.863,14.327,15.718,15.718
382.445,425.913,228.678,390.145,69.825,318.613,22.699,22.863,14.327,15.718,15.718
382.445,425.77,228.675,390.469,69.824,318.61,22.699,22.863,14.327,15.718,15.718
382.444,425.666,228.673,390.739,69.823,318.607,22.699,22.863,14.327,15.718,15.718
382.443,425.611,228.671,390.936,69.823,318.603,22.699,22.863,14.327,15.718,15.718
382.442,425.58,228.668,391.149,69.824,318.6,22.699,22.863,14.327,15.718,15.718
382.442,425.556,228.666,391.317,69.823,318.598,22.699,22.863,14.327,15.718,15.718
382.441,425.547,228.664,391.445,69.823,318.595,22.699,22.862,14.327,15.718,15.718
382.439,425.541,228.661,391.539,69.822,318.592,22.699,22.862,14.327,15.718,15.718
382.438,425.531,228.659,391.58,69.821,318.59,22.699,22.862,14.327,15.718,15.718
382.437,425.526,228.656,391.588,69.821,318.587,22.699,22.862,14.327,15.718,15.718
382.437,425.527,228.654,391.609,69.821,318.584,22.699,22.862,14.327,15.718,15.718
382.437,425.52,228.651,391.616,69.82,318.581,22.698,22.862,14.327,15.718,15.718
382.436,425.516,228.649,391.615,69.819,318.579,22.698,22.862,14.327,15.718,15.718
382.436,425.514,228.647,391.62,69.818,318.575,22.698,22.862,14.327,15.718,15.718
382.435,425.513,228.645,391.628,69.818,318.572,22.698,22.862,14.327,15.718,15.718
382.434,425.509,228.643,391.627,69.817,318.569,22.698,22.862,14.327,15.718,15.718
382.433,425.507,228.64,391.627,69.817,318.567,22.698,22.862,14.327,15.718,15.718
382.433,425.507,228.638,391.632,69.817,318.563,22.698,22.861,14.327,15.718,15.718
382.431,425.504,228.636,391.634,69.817,318.56,22.698,22.861,14.327,15.718,15.718
382.431,425.503,228.634,391.632,69.816,318.557,22.698,22.861,14.327,15.718,15.718
382.43,425.503,228.631,391.634,69.816,318.555,22.698,22.861,14.327,15.718,15.718
382.429,425.501,228.629,391.637,69.816,318.552,22.698,22.861,14.327,15.718,15.718
382.427,425.5,228.627,391.636,69.815,318.549,22.698,22.861,14.327,15.718,15.718
382.427,425.498,228.624,391.635,69.814,318.547,22.698,22.861,14.327,15.718,15.718
382.427,425.498,228.623,391.636,69.814,318.544,22.698,22.861,14.327,15.718,15.718
382.426,425.497,228.621,391.637,69.813,318.542,22.698,22.861,14.327,15.718,15.718
382.425,425.495,228.619,391.635,69.812,318.539,22.698,22.861,14.327,15.718,15.718
382.424,425.494,228.618,391.634,69.812,318.537,22.698,22.861,14.327,15.718,15.718
382.424,425.494,228.616,391.634,69.811,318.535,22.698,22.861,14.327,15.718,15.718
382.423,425.493,228.614,391.634,69.811,318.533,22.698,22.861,14.327,15.718,15.718
382.423,425.491,228.612,391.633,69.81,318.53,22.698,22.861,14.327,15.718,15.718
382.422,425.491,228.609,391.633,69.81,318.528,22.698,22.861,14.327,15.718,15.718
382.421,425.491,228.607,391.633,69.81,318.525,22.698,22.86,14.327,15.718,15.718
382.421,425.488,228.605,391.633,69.809,318.523,22.698,22.86,14.327,15.718,15.718
382.419,425.488,228.604,391.633,69.809,318.52,22.698,22.86,14.327,15.718,15.718
382.418,425.487,228.602,391.634,69.808,318.518,22.699,22.86,14.327,15.718,15.718
382.417,425.486,228.6,391.634,69.808,318.516,22.698,22.86,14.327,15.718,15.718
382.416,425.485,228.599,391.633,69.808,318.514,22.698,22.86,14.327,15.718,15.718
382.416,425.484,228.597,391.633,69.807,318.511,22.697,22.86,14.327,15.718,15.718
382.414,425.483,228.596,391.633,69.806,318.509,22.697,22.86,14.327,15.718,15.718
382.413,425.482,228.594,391.633,69.806,318.507,22.696,22.86,14.327,15.718,15.718
382.413,425.482,228.592,391.632,69.805,318.505,22.695,22.86,14.327,15.718,15.718
382.412,425.482,228.59,391.632,69.805,318.502,22.694,22.86,14.327,15.718,15.718
382.412,425.48,228.588,391.632,69.805,318.5,22.693,22.86,14.327,15.718,15.718
382.412,425.48,228.586,391.631,69.804,318.498,22.693,22.86,14.327,15.718,15.718
382.411,425.48,228.584,391.632,69.804,318.496,22.693,22.86,14.327,15.718,15.718
382.411,425.479,228.582,391.631,69.803,318.493,22.694,22.86,14.327,15.718,15.718
382.41,425.478,228.58,391.63,69.803,318.491,22.694,22.86,14.327,15.718,15.718
382.41,425.478,228.579,391.629,69.803,318.489,22.693,22.86,14.327,15.718,15.718
382.408,425.477,228.578,391.629,69.802,318.487,22.692,22.86,14.327,15.718,15.718
382.407,425.477,228.576,391.629,69.802,318.485,22.691,22.86,14.327,15.718,15.718
382.406,425.477,228.575,391.629,69.801,318.483,22.69,22.86,14.327,15.718,15.718
382.405,425.476,228.574,391.629,69.801,318.481,22.689,22.859,14.327,15.718,15.718
382.404,425.476,228.572,391.628,69.801,318.479,22.687,22.859,14.327,15.718,15.718
382.403,425.475,228.571,391.628,69.8,318.477,22.685,22.859,14.327,15.718,15.718
382.403,425.475,228.569,391.628,69.8,318.475,22.684,22.859,14.327,15.718,15.718
382.402,425.475,228.567,391.628,69.799,318.473,22.684,22.859,14.327,15.718,15.718
382.402,425.475,228.565,391.628,69.799,318.471,22.684,22.859,14.327,15.718,15.718
382.402,425.474,228.564,391.627,69.798,318.469,22.684,22.859,14.327,15.718,15.718
382.401,425.473,228.562,391.627,69.798,318.467,22.684,22.859,14.327,15.718,15.718
382.401,425.473,228.56,391.627,69.797,318.465,22.683,22.859,14.327,15.718,15.718
382.401,425.472,228.559,391.627,69.797,318.463,22.682,22.859,14.328,15.718,15.718
382.401,425.472,228.557,391.626,69.796,318.461,22.681,22.859,14.339,15.718,15.718
382.4,425.472,228.556,391.626,69.796,318.459,22.68,22.859,14.351,15.718,15.718
382.4,425.471,228.555,391.626,69.796,318.457,22.678,22.859,14.363,15.718,15.718
382.399,425.47,228.554,391.625,69.795,318.455,22.676,22.859,14.379,15.718,15.718
382.399,425.47,228.552,391.624,69.795,318.453,22.675,22.859,14.394,15.718,15.718
382.398,425.47,228.55,391.623,69.795,318.451,22.674,22.859,14.408,15.718,15.718
382.398,425.469,228.549,391.623,69.794,318.448,22.674,22.859,14.423,15.718,15.718
382.397,425.468,228.548,391.622,69.794,318.447,22.674,22.859,14.437,15.718,15.718
382.396,425.468,228.546,391.622,69.793,318.445,22.673,22.859,14.441,15.718,15.718
382.395,425.467,228.545,391.622,69.793,318.443,22.673,22.859,14.444,15.718,15.718
382.394,425.467,228.543,391.621,69.792,318.442,22.672,22.859,14.447,15.718,15.718
382.394,425.467,228.542,391.621,69.792,318.44,22.671,22.859,14.447,15.718,15.718
382.393,425.466,228.541,391.62,69.792,318.438,22.67,22.859,14.447,15.718,15.718
382.393,425.465,228.533,391.62,69.791,318.437,22.668,22.859,14.448,15.718,15.718
382.392,425.466,228.487,391.62,69.791,318.435,22.666,22.859,14.45,15.718,15.718
382.391,425.465,228.404,391.62,69.79,318.433,22.665,22.859,14.449,15.718,15.718
382.391,425.465,228.292,391.619,69.79,318.432,22.663,22.859,14.449,15.718,15.718
382.39,425.465,228.134,391.618,69.79,318.43,22.663,22.859,14.451,15.718,15.718
382.39,425.465,227.929,391.618,69.789,318.428,22.663,22.859,14.452,15.718,15.718
382.389,425.464,227.691,391.618,69.789,318.427,22.662,22.86,14.45,15.718,15.718
382.389,425.465,227.405,391.618,69.788,318.425,22.662,22.859,14.451,15.718,15.718
382.388,425.465,227.076,391.618,69.788,318.423,22.663,22.859,14.453,15.718,15.718
382.388,425.464,226.74,391.617,69.788,318.421,22.663,22.858,14.451,15.718,15.718
382.387,425.464,226.406,391.617,69.787,318.419,22.663,22.858,14.451,15.718,15.718
382.386,425.463,226.057,391.617,69.787,318.418,22.662,22.857,14.453,15.718,15.718
382.385,425.463,225.708,391.617,69.787,318.416,22.662,22.856,14.453,15.722,15.722
382.385,425.463,225.369,391.617,69.786,318.415,22.661,22.855,14.45,15.736,15.736
382.384,425.463,225.021,391.616,69.786,318.413,22.66,22.854,14.452,15.746,15.746
382.383,425.462,224.673,391.616,69.785,318.411,22.66,22.854,14.453,15.762,15.762
382.383,425.461,224.328,391.616,69.785,318.41,22.659,22.854,14.451,15.78,15.78
382.382,425.461,223.988,391.616,69.784,318.408,22.659,22.854,14.452,15.797,15.797
382.382,425.462,223.64,391.616,69.784,318.407,22.659,22.855,14.453,15.812,15.812
382.381,425.461,223.284,391.615,69.784,318.406,22.659,22.854,14.452,15.829,15.829
382.381,425.461,222.931,391.615,69.783,318.404,22.659,22.853,14.452,15.843,15.843
382.38,425.46,222.575,391.614,69.783,318.401,22.659,22.852,14.453,15.847,15.847
382.38,425.459,222.209,391.614,69.782,318.4,22.659,22.851,14.453,15.851,15.851
382.38,425.459,221.845,391.613,69.782,318.398,22.659,22.85,14.451,15.854,15.854
382.379,425.459,221.492,391.613,69.782,318.396,22.659,22.848,14.453,15.854,15.854
382.379,425.458,221.129,391.612,69.781,318.395,22.659,22.846,14.453,15.853,15.853
382.378,425.458,220.763,391.612,69.781,318.393,22.658,22.845,14.451,15.855,15.855
382.378,425.458,220.404,391.612,69.78,318.391,22.658,22.845,14.452,15.857,15.857
382.377,425.459,220.044,391.611,69.78,318.39,22.658,22.845,14.453,15.856,15.856
382.378,425.458,219.676,391.612,69.78,318.389,22.657,22.845,14.452,15.855,15.855
382.377,425.459,219.32,391.612,69.779,318.388,22.657,22.844,14.452,15.858,15.858
382.377,425.458,219.07,391.612,69.779,318.386,22.657,22.844,14.452,15.861,15.861
